x,y
-8.611697459399096,7.116398936535441
-6.285950893543824,-6.640675528950753
-6.432965661133892,-6.8193052801460174
4.272390116595906,1.2932941883688986
4.432205755137217,0.770655321446247
-6.834016691233603,-6.665235770185341
4.944037117032872,2.4616382801677905
-6.146565051389285,-6.602918812557553
-6.700495883899541,-5.788797249296871
5.605086009434787,1.3196211471509431
4.9099609658882635,1.643668111042758
-7.317375208033605,7.274994264447007
-2.349949866593974,8.534112626471286
-6.14497390634942,-8.136510076174488
-6.389408067101215,-7.722842043814872
-5.909149031167924,-6.766736062364023
-3.13580025692174,8.75663691523378
-2.0715197181167198,8.852532006251206
-1.729101836318549,8.896640222996611
4.901420735239432,1.7978892608936405
4.6121309263186765,2.1605414699699486
-8.515343684366723,7.30416643038597
-9.084755183984603,7.947251341314175
-10.535811675842886,6.837265325823157
4.14136641508829,1.5287879886125282
4.684458766059057,2.8485228987174906
-3.0689780294468187,9.185470056785698
-3.0507352232975173,9.503627159271016
-6.735711870228488,-5.766507764200267
4.853519048923508,2.684874320439482
-6.53007665535419,-5.927592573446874
-8.017075724544744,-5.679042671711557
-6.899648758147385,-6.225896553915717
-2.091644370559232,9.251873866784871
-3.4299924849905925,9.314844542874859
-8.603481410902706,6.2382574717999795
-7.344045950995048,-6.409246869739459
4.1957192148735425,3.478095339493204
-8.429365677016026,8.422449751629069
-8.803445799538048,8.679563747843305
6.145498433408129,3.0495057208647145
-7.400761594042828,-7.267218260519404
4.249793856970107,1.6271231336850351
-9.106148022321243,7.000604144905106
6.119043712184378,2.874421707578938
-6.722853079022382,6.12114665278258
-3.029711678350212,8.624585821186564
4.719344680571482,2.574279382638163
-10.338465732352606,7.4155437788166365
4.5837462670611835,0.6444009371279389
-7.414885382079204,-6.048185843359086
-1.7895177227061496,9.260125744899609
4.966481040799679,0.6111028005504595
-9.456629890894897,7.649164745198331
-1.9399057205816383,8.114572454728027
-10.546867127818967,9.833721742426698
-3.359040594033634,9.393160072706467
-1.8230699244911346,8.886335304227579
-3.2811363915168337,9.563127296197074
-5.541569281681108,-6.544894385783111
-7.360721306312241,-6.624284045961917
-3.0386267948674606,9.6962327960353
-6.901470822759215,-7.626723960534504
-8.313607135412202,7.479311871273723
4.06960221008637,2.0583138660942493
-0.7940423515924895,9.52142134605273
-7.5896209333929505,-7.230076233534675
-7.2661763609907695,-5.62092018264392
4.282932089656278,0.4615370991843071
-2.9330057860663814,9.424900074689006
-8.36897271545579,6.943599990200684
-2.869250000236145,9.51256607407632
4.149647883840593,1.6630084359919446
-6.936908198682521,-6.90988738248382
5.427336755009368,1.8019786085603249
-9.224522574381636,6.560860028891733
5.185392027929151,3.4505355445295587
-2.4473029769346555,8.325258767135711
5.063722178560328,3.1264245804670523
-3.2977784601211853,9.417523340612597
-7.874717779464298,-7.434433751512673
-2.439559968462213,8.775080247825628
-3.3632939665588255,8.900382540181287
-2.720923089643115,11.190421461470017
5.498784236115919,1.1519574444118836
-8.536647441514262,7.300112664550721
-7.325620619157537,-7.975951976939209
-5.8890007340043615,-6.863092331887097
-2.7112521441672786,8.016059582626442
-2.3031573104745386,8.954729395585387
-3.294404543891111,9.383968907608939
-1.3561789917998577,7.86559640725477
5.0540060526034,1.3925746334179596
3.836566222826447,1.3589316318574292
-8.19837423508237,6.030474428749432
4.225789796999164,2.152200045251851
-9.071776771768446,6.072970268541377
-2.039711948012534,10.766650628846305
3.5138694804538444,1.3509163338680317
-7.50841875955763,-7.945095956122169
4.789292247809764,1.368863338058074
-9.486010572573328,7.662771751069975
-8.941157765787155,5.818043679100592
-4.604993706324546,9.671808131698501
-7.864600939975613,8.540575757036665
3.3727565774395227,2.58150140885617
5.776282234619986,1.516572648941151
-1.8583838491570144,8.029594675051158
-6.484403042125079,-6.671570580616821
-2.8777086398205802,9.859983909173454
-7.627567962042305,7.828172263142525
-6.144366004761055,-7.112329228626868
3.7750281741481837,2.465918169496143
5.217216487462689,1.0699282669669485
6.596480419921562,2.076546629520914
4.83491940724506,1.5219067793513492
-7.013324562180399,-6.654045632885307
-9.561289245220113,7.583010340875986
-6.272484319321858,-6.655156454100446
4.3657287609638225,1.6760169911440987
-2.284404128864724,8.516126512341847
-7.482798862244611,-7.104649654769366
-9.378470376615516,7.207907978926289
4.608234713142777,2.5183702418388316
-8.859544764035258,6.618023194516529
-6.783962896419948,-7.658564745981191
4.248327282213523,2.8084983855959895
-9.085695018275901,6.721797791026237
-6.840539134890706,-6.84763624031284
3.7417012189782626,2.2790974808879723
-3.552773223456633,9.550024167262352
-7.050381487895437,-5.687528683795985
4.782039636974704,0.9048941969726509
-8.300268795673825,8.843428463414876
5.298415303397633,2.031824057691455
-7.330658711888323,8.558117738116454
-1.9184243590564218,9.151380753150297
-6.7000657363032925,-6.042430951186223
4.2922818542822485,1.7258319851658204
4.600307868506155,2.513025277674015
-2.9806894286081196,9.693967805815142
-2.9202911569221053,8.16691531068716
-8.393844183833252,7.395187460502902
-9.472263693435979,7.077153691787471
-9.821967432197944,7.720882294087921
5.3034033011748924,0.20426143673442376
4.129969134382887,2.9243829088267734
-2.536967038816945,8.079343698102695
-3.083953000054699,8.843528406828844
-2.6115316962373636,8.24985377571798
